gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
A1BG	36.5729	-0.0288	0.1842	0.5936	NA
A1BG-AS1	22.0954	-0.0692	0.1937	0.1385	NA
A1CF	0.2076	0.0021	0.2013	0.7977	NA
A2ML1	0.3146	-0.0029	0.2014	0.724	NA
A3GALT2	1.0381	0.0085	0.202	0.3942	NA
A4GALT	381.823	0.0819	0.1375	0.3833	0.614
A4GNT	0.842	-1e-04	0.2	0.9896	NA
AAAS	554.2849	-0.2625	0.1253	0.0053	0.0333
AACS	843.8808	0.0148	0.1045	0.8643	0.9367
AADAT	106.2745	0.0263	0.1659	0.7442	0.8699
AAED1	519.9251	0.0842	0.1216	0.3632	0.5944
AAGAB	958.7914	-0.0157	0.1108	0.8606	0.9343
AAK1	1832.7862	0.2126	0.1051	0.0145	0.0701
AAMDC	107.4661	-0.0662	0.1663	0.4135	0.64
AAMP	1639.9423	-0.1715	0.0872	0.0261	0.1066
AANAT	0.2802	0.0025	0.2013	0.7632	NA
AAR2	1140.0611	0.2424	0.1037	0.005	0.032
AARD	1.8463	0.0082	0.1981	0.5947	NA
AARS	2021.4345	-0.0562	0.0781	0.428	0.6514
AARS2	536.1717	0.0455	0.12	0.6216	0.7934
AARSD1	486.5398	0.0277	0.123	0.7655	0.879
AASDH	169.7621	0.1738	0.1611	0.0527	0.1758
AASDHPPT	1461.9825	-0.075	0.0898	0.3405	0.5713
AASS	713.7804	0.022	0.1108	0.8058	0.9025
AATF	2991.8803	-0.0176	0.0705	0.7878	0.892
AATK	9.3162	0.0458	0.1989	0.1387	NA
ABAT	3.8869	0.0143	0.1964	0.508	NA
ABCA1	644.3171	0.0408	0.1284	0.6629	0.8189
ABCA10	3.6444	-0.0015	0.1957	0.9428	NA
ABCA11P	150.409	0.1074	0.1601	0.2172	0.4408
ABCA13	2.3086	-0.0175	0.2017	0.2378	NA
ABCA17P	0.6959	0.0061	0.2015	0.5093	NA
ABCA2	1789.9603	-0.2535	0.082	6e-04	0.0059
ABCA3	488.4924	-0.1033	0.1278	0.2701	0.5013
ABCA4	4.1475	-0.0087	0.1957	0.6918	NA
ABCA5	100.006	0.0497	0.1678	0.5298	0.7284
ABCA7	270.6443	-0.0687	0.1439	0.4602	0.6802
ABCB10	1118.491	-0.0832	0.096	0.3122	0.5458
ABCB4	0.2074	0.0021	0.2013	0.7979	NA
ABCB6	215.8091	0.0927	0.1495	0.312	0.5458
ABCB7	581.8433	-0.1875	0.1213	0.0433	0.1539
ABCB8	574.7876	-0.1079	0.1227	0.2453	0.4743
ABCB9	137.2804	0.1729	0.1677	0.0464	0.1621
ABCC1	2149.6525	0.041	0.0777	0.5612	0.7519
ABCC10	459.9929	0.141	0.1268	0.1325	0.3232
ABCC12	0.2076	0.0021	0.2013	0.7977	NA
ABCC2	27.6379	0.017	0.1861	0.7291	NA
ABCC3	1236.746	-0.0907	0.0927	0.2598	0.4911
ABCC4	966.7931	0.0716	0.1041	0.4079	0.6346
ABCC5	422.8616	0.2459	0.1357	0.0101	0.054
ABCC6	23.9189	0.0187	0.1877	0.6804	NA
ABCC6P1	1.0824	0.0047	0.1995	0.6823	NA
ABCC6P2	7.8083	-0.0253	0.1949	0.3825	NA
ABCC8	0.56	0.0043	0.2017	0.6032	NA
ABCC9	8.0241	-0.0174	0.194	0.546	NA
ABCD1	433.4726	-0.1999	0.132	0.0348	0.1321
ABCD3	2215.0956	-0.1277	0.0782	0.0721	0.2169
ABCD4	643.0953	-0.0924	0.12	0.3163	0.5487
ABCE1	5925.803	-0.0619	0.0553	0.2418	0.4709
ABCF1	6468.984	-0.0623	0.0548	0.2342	0.462
ABCF2	3415.6798	-0.1175	0.0659	0.0567	0.1853
ABCF3	1324.0373	0.0411	0.0902	0.603	0.7802
ABCG1	53.6196	0.0312	0.1778	0.6347	NA
ABCG2	296.6025	-0.0833	0.14	0.374	0.6042
ABCG4	24.2485	-0.0269	0.1866	0.5817	NA
ABCG5	0.2136	-0.0024	0.2013	0.7679	NA
ABHD1	3.4397	0.0189	0.1979	0.3497	NA
ABHD10	793.7737	0.0499	0.1083	0.5722	0.7597
ABHD11	427.886	-0.0732	0.1294	0.4352	0.6572
ABHD12	1964.8532	-0.1911	0.0816	0.0092	0.0505
ABHD12B	1.4736	0.0054	0.1987	0.6837	NA
ABHD13	348.5913	0.111	0.1404	0.2369	0.4651
ABHD14A	338.5996	-0.1243	0.1361	0.1871	0.4024
ABHD14B	1106.1956	-0.2193	0.0974	0.0083	0.0469
ABHD15	414.7802	0.0171	0.1302	0.855	0.9308
ABHD16A	990.0028	-0.296	0.1021	5e-04	0.0056
ABHD16B	200.0826	-0.0418	0.1637	0.6133	0.7883
ABHD17A	1679.8638	-0.2964	0.0855	1e-04	0.0013
ABHD17B	394.4215	0.1577	0.133	0.095	0.2599
ABHD17C	1699.327	-0.0827	0.0834	0.2673	0.499
ABHD2	3999.5963	0.0673	0.0671	0.2823	0.5137
ABHD3	301.6599	-0.0286	0.139	0.7604	0.877
ABHD4	855.8349	0.0634	0.1045	0.4646	0.6833
ABHD5	1084.8396	0.2262	0.1027	0.0084	0.0472
ABHD6	214.1273	0.08	0.1537	0.3731	0.6037
ABHD8	419.3426	0.0177	0.1277	0.8498	0.9285
ABI1	1077.1295	0.1067	0.0992	0.2043	0.4229
ABI2	2195.7956	-0.0345	0.0765	0.6212	0.7933
ABI3BP	65.7418	0.0514	0.1768	0.4521	NA
ABL1	4264.5723	-0.0026	0.0665	0.9673	0.9852
ABL2	4336.8054	-0.0894	0.0822	0.2255	0.4523
ABLIM1	3909.7045	-0.0227	0.0677	0.7191	0.853
ABLIM2	13.0553	-0.0059	0.1905	0.8734	NA
ABLIM3	1109.6551	0.0182	0.0964	0.8251	0.9138
ABR	2844.0605	-0.0411	0.0696	0.5246	0.725
ABRACL	337.8139	-0.055	0.1364	0.5577	0.7495
ABT1	1290.3112	-0.0867	0.092	0.2789	0.51
ABTB1	184.1822	0.0905	0.1549	0.3115	0.5454
ABTB2	1018.7142	-0.0417	0.0992	0.62	0.7927
AC002116.7	9.6889	-0.0194	0.1927	0.5526	NA
AC002454.1	16.4209	-0.009	0.1891	0.8259	NA
AC002480.3	59.6968	0.0743	0.1784	0.2759	NA
AC003102.3	13.2635	0.0265	0.1919	0.4663	NA
AC003665.1	51.4145	-0.0307	0.1805	0.6156	NA
AC004019.13	0.2796	0.0024	0.2013	0.7638	NA
AC004893.11	23.9763	-0.0019	0.1862	0.9692	NA
AC005264.2	0.2133	-0.0024	0.2013	0.7681	NA
AC005592.2	8.24	-5e-04	0.1927	0.9878	NA
AC005594.3	9.1075	-0.0117	0.1929	0.7043	NA
AC006262.5	0.6414	-0.0049	0.2019	0.5551	NA
AC006272.1	0.213	-0.0024	0.2013	0.7684	NA
AC006372.4	0.4154	0.0036	0.2015	0.6621	NA
AC007038.7	2.126	0.0112	0.1982	0.4955	NA
AC007040.7	32.9681	-0.0032	0.1837	0.9529	NA
AC007163.3	3.056	0.0059	0.1965	0.7545	NA
AC007163.6	0.6324	-0.0048	0.2018	0.5639	NA
AC007246.3	34.5443	-0.0574	0.1858	0.2979	NA
AC007461.2	0.28	0.0024	0.2013	0.7634	NA
AC007551.3	15.044	-0.0217	0.19	0.5876	NA
AC007743.1	0.4272	-0.0039	0.2016	0.6401	NA
AC007773.2	10.7866	0.0187	0.1922	0.5806	NA
AC007880.1	0.9555	-0.0094	0.202	0.3688	NA
AC008697.1	3.7871	-0.018	0.1979	0.3649	NA
AC009299.3	270.2818	-0.102	0.1456	0.2721	0.5033
AC009473.1	1.3508	0.0064	0.1998	0.5834	NA
AC009501.4	7.7176	-0.0206	0.1943	0.4765	NA
AC009948.5	118.7376	0.0414	0.165	0.6111	0.7866
AC010226.4	4.956	0.0034	0.1949	0.885	NA
AC010524.2	0.2135	-0.0024	0.2013	0.7679	NA
AC010987.6	1.0472	0.0086	0.2021	0.3903	NA
AC011343.1	0.2799	0.0024	0.2013	0.7636	NA
AC011738.4	24.0394	-0.0011	0.1862	0.9814	NA
AC011747.4	1.3524	0.0064	0.1998	0.5832	NA
AC011747.7	1.7454	8e-04	0.1975	0.9562	NA
AC012309.5	0.28	0.0024	0.2013	0.7634	NA
AC012314.8	10.6291	-0.0392	0.195	0.2502	NA
AC016629.8	11.4796	0.0284	0.1929	0.4124	NA
AC016995.3	1.3635	-0.001	0.1984	0.9411	NA
AC018742.1	0.2081	0.0021	0.2013	0.7973	NA
AC020571.3	0.6231	0.0047	0.2018	0.5759	NA
AC022007.5	9.3883	0.0302	0.1952	0.3165	NA
AC058791.1	67.9456	0.1403	0.1845	0.0541	NA
AC068831.10	1.3234	0.0086	0.1999	0.4917	NA
AC072062.1	8.5764	0.0146	0.1949	0.5683	NA
AC073133.1	0.3146	-0.0029	0.2014	0.724	NA
AC073283.4	0.138	-0.0016	0.2012	0.8463	NA
AC074138.3	4.7409	-0.0087	0.1953	0.7044	NA
AC074286.1	9.5452	0.0346	0.1949	0.2851	NA
AC074289.1	0.9356	0.0089	0.2017	0.3966	NA
AC079145.4	0.2802	0.0025	0.2013	0.7632	NA
AC079610.2	0.2136	-0.0024	0.2013	0.7679	NA
AC090505.6	1.6885	0.0032	0.1981	0.8187	NA
AC091729.9	45.9562	0.0866	0.1849	0.1617	NA
AC092295.7	19.648	0.0182	0.1894	0.6578	NA
AC093391.2	2.0293	0.0092	0.198	0.5667	NA
AC093690.1	0.4147	0.0036	0.2015	0.6626	NA
AC096559.1	1.0101	0.0041	0.1995	0.7169	NA
AC097662.2	1.8553	0.0079	0.1981	0.6038	NA
AC104653.1	0.4241	-2e-04	0.2011	0.9852	NA
AC104777.2	7.5793	-0.0307	0.1981	0.2221	NA
AC105053.3	0.415	0.0036	0.2015	0.6624	NA
AC108142.1	6.7489	-0.0013	0.1938	0.9616	NA
AC137932.6	7.618	-0.0367	0.1974	0.2047	NA
AC144449.1	3.6017	-0.0145	0.1969	0.4776	NA
AC159540.1	2.1769	-0.0105	0.198	0.5265	NA
AC159540.1-2	20.721	0.0212	0.1877	0.6427	NA
ACAA1	674.2821	-0.0985	0.1129	0.2742	0.5054
ACAA2	670.0126	-0.1783	0.1129	0.0479	0.1652
ACACA	1834.8161	0.1169	0.0954	0.1541	0.3564
ACACB	135.093	0.0651	0.1612	0.4446	0.6655
ACAD10	202.7479	0.0877	0.1531	0.3308	0.5633
ACAD11	109.3996	0.0557	0.1666	0.4887	0.7005
ACAD8	681.1265	0.0719	0.1116	0.4225	0.647
ACAD9	776.3716	-0.1188	0.1077	0.1775	0.3885
ACADL	11.1248	-0.0348	0.1956	0.2639	NA
ACADM	592.3414	-0.1121	0.1169	0.2199	0.4448
ACADS	193.4415	-0.0669	0.1543	0.4541	0.6742
ACADSB	417.7883	-0.1202	0.1293	0.2008	0.4183
ACADVL	3314.5583	-0.2295	0.0731	6e-04	0.0064
ACAP1	0.7293	0.0011	0.2004	0.9052	NA
ACAP2	1247.2782	0.2766	0.0952	7e-04	0.0071
ACAP3	946.1814	-0.0267	0.1043	0.758	0.8755
ACAT1	2615.0028	-0.2651	0.0732	1e-04	0.0012
ACAT2	1594.2794	-0.2091	0.0854	0.0059	0.0361
ACBD3	1491.3055	0.1282	0.0901	0.1044	0.276
ACBD4	73.3738	0.0268	0.1746	0.7031	0.8431
ACBD5	1089.2113	0.0928	0.097	0.2629	0.4941
ACBD6	1046.1674	-0.1385	0.0978	0.0965	0.2623
ACBD7	172.1355	0.1279	0.158	0.1504	0.3509
ACCS	53.7875	-0.0046	0.1772	0.9445	NA
ACD	445.4131	0.0053	0.1278	0.9549	0.9803
ACE	1.4188	0.0031	0.1985	0.8148	NA
ACE2	0.7013	0.0024	0.2002	0.809	NA
ACER1	0.4258	-0.0038	0.2016	0.641	NA
ACER2	21.3716	0.0547	0.192	0.2176	NA
ACER3	685.7242	0.0894	0.1162	0.3265	0.559
ACHE	24.6444	0.0156	0.1873	0.7348	NA
ACIN1	3424.2848	-0.0238	0.0661	0.7005	0.8411
ACKR2	0.9387	0.0029	0.2	0.7761	NA
ACKR3	45.3482	-0.0431	0.1809	0.4815	NA
ACKR4	2.2799	-6e-04	0.1968	0.972	NA
ACLY	9711.4856	-0.1256	0.0519	0.0118	0.0606
ACN9	257.3296	-0.1392	0.1474	0.1346	0.3267
ACO1	3501.0732	-0.2061	0.0673	0.001	0.0094
ACO2	1877.5383	-0.3457	0.0819	0	1e-04
ACOT1	34.8592	-0.0595	0.1867	0.2706	NA
ACOT11	13.2643	-0.0172	0.192	0.6165	NA
ACOT13	314.3763	0.0079	0.1391	0.9325	0.9693
ACOT2	679.0005	-0.0879	0.1142	0.3314	0.5637
ACOT4	61.2923	-0.0337	0.1768	0.6162	NA
ACOT6	3.0757	-0.0025	0.1961	0.899	NA
ACOT7	2346.384	-0.2155	0.0758	0.0018	0.0149
ACOT8	323.4638	-0.2109	0.1417	0.0268	0.1086
ACOT9	1739.5396	-0.0204	0.0819	0.7818	0.8886
ACOX1	771.8535	0.113	0.1075	0.199	0.4162
ACOX2	88.6938	0.0588	0.1721	0.4314	0.6542
ACOX3	351.4801	-0.0988	0.1367	0.2938	0.5259
ACOXL	32.8712	0.0132	0.1841	0.8034	NA
ACP1	1588.11	-0.0802	0.0863	0.2944	0.5265
ACP2	956.6867	-0.2803	0.1062	0.0013	0.0117
ACP5	2.4338	-0.0044	0.1967	0.8089	NA
ACP6	302.9188	0.0564	0.1477	0.5395	0.7358
ACPL2	14.9596	0.0249	0.1908	0.5222	NA
ACPP	0.7239	-0.0056	0.202	0.511	NA
ACR	1.0431	-0.0015	0.1996	0.8871	NA
ACRBP	1.3964	0.0014	0.1985	0.9143	NA
ACRC	6.2762	0.0181	0.1952	0.4853	NA
ACSBG1	0.9092	-0.003	0.2002	0.7609	NA
ACSF2	302.3771	-0.0824	0.1404	0.379	0.6101
ACSF3	241.7094	0.0907	0.1473	0.3259	0.5584
ACSL1	1018.3446	-0.0163	0.1031	0.8494	0.9284
ACSL3	1505.1421	0.0595	0.0865	0.4379	0.6593
ACSL4	3712.1499	0.1503	0.0688	0.0187	0.0835
ACSL5	3216.1542	-0.1176	0.0696	0.0685	0.2104
ACSL6	0.2106	0.0021	0.2013	0.7951	NA
ACSM3	41.1222	0.0258	0.181	0.666	NA
ACSM5	0.2076	0.0021	0.2013	0.7977	NA
ACSS1	208.7355	0.0771	0.1501	0.3979	0.626
ACSS2	805.5646	-0.122	0.1074	0.1655	0.372
ACSS3	138.2498	0.073	0.162	0.3887	0.6183
ACTA1	0.8413	-1e-04	0.2	0.9896	NA
ACTA2	96.1572	-0.0162	0.1687	0.8338	0.9183
ACTB	172417.1211	-0.277	0.041	0	0
ACTBL2	15.4552	-0.0416	0.1922	0.2994	NA
ACTG1	92537.8139	-0.1939	0.0404	0	0
ACTG2	4.2075	0.0083	0.1963	0.6766	NA
ACTL10	13.3592	-4e-04	0.1907	0.9912	NA
ACTL6A	2012.7097	-0.1517	0.079	0.0339	0.13
ACTL6B	0.6291	-0.0048	0.2018	0.5652	NA
ACTN1	19898.8675	-0.0959	0.0429	0.0217	0.0933
ACTN1-AS1	0.6291	-0.0048	0.2018	0.5652	NA
ACTN3	0.3143	-0.0029	0.2014	0.7242	NA
ACTN4	39067.5537	-0.2124	0.0397	0	0
ACTR10	1081.5142	-0.1105	0.0978	0.1847	0.3994
ACTR1A	4017.4265	-0.0795	0.0645	0.1888	0.405
ACTR1B	1877.3024	-0.1164	0.0813	0.1115	0.2888
ACTR2	10240.5827	-0.1425	0.0532	0.0052	0.0329
ACTR3	8357.3954	-0.0748	0.0505	0.124	0.3092
ACTR3B	203.8673	0.0969	0.1553	0.2783	0.5097
ACTR3C	31.2625	0.035	0.1852	0.5057	NA
ACTR5	267.1366	0.1266	0.1447	0.1753	0.3852
ACTR6	388.8453	-0.1198	0.1371	0.2034	0.4217
ACTR8	819.0485	0.0891	0.1056	0.3065	0.5401
ACTRT3	23.9291	-0.0275	0.1875	0.5573	NA
ACVR1	350.7648	0.0364	0.1342	0.6985	0.8405
ACVR1B	309.7965	0.2158	0.143	0.0235	0.099
ACVR1C	5.1425	0.0022	0.1947	0.9286	NA
ACVR2A	145.5628	0.0401	0.1591	0.6415	0.806
ACVR2B	177.0251	0.0397	0.1542	0.6555	0.8145
ACVR2B-AS1	22.9818	0.0013	0.1884	0.976	NA
ACY1	722.9071	-0.1233	0.1115	0.1688	0.3763
ACY3	1.0497	-0.0061	0.1999	0.5951	NA
ACYP1	75.0292	-0.047	0.1752	0.5043	0.7109
ACYP2	97.7578	-0.0192	0.1677	0.807	0.9032
AD000090.2	60.5795	0.0607	0.1786	0.3613	NA
ADA	42.725	-0.02	0.1813	0.7348	NA
ADAL	150.6661	0.1025	0.16	0.2386	0.4669
ADAM10	6338.8563	-0.1682	0.0615	0.0038	0.0258
ADAM11	43.6229	-0.0474	0.1816	0.4333	NA
ADAM12	92.6749	0.0659	0.1721	0.3805	0.6114
ADAM15	3626.2039	-0.2379	0.0659	1e-04	0.0016
ADAM17	953.6242	-0.0124	0.1011	0.8844	0.9475
ADAM19	1930.1593	0.338	0.1	1e-04	9e-04
ADAM1A	33.2994	0.0335	0.1838	0.5447	NA
ADAM2	0.28	0.0024	0.2013	0.7634	NA
ADAM20P1	0.2139	-0.0024	0.2013	0.7676	NA
ADAM21	4.157	-0.0284	0.2018	0.1553	NA
ADAM21P1	0.7733	0.0026	0.2004	0.7845	NA
ADAM22	97.6619	-0.0973	0.1745	0.194	0.4106
ADAM28	63.8966	0.026	0.1769	0.697	NA
ADAM29	1.8239	-0.003	0.1974	0.8484	NA
ADAM32	1.4114	-0.0041	0.1992	0.7344	NA
ADAM8	2246.3522	-0.2577	0.0876	8e-04	0.0082
ADAM9	9171.0562	-0.2788	0.0505	0	0
ADAMTS1	20.6904	-0.0076	0.1878	0.8628	NA
ADAMTS12	884.6546	0.335	0.1069	1e-04	0.0018
ADAMTS13	5.5465	-0.0036	0.1952	0.8719	NA
ADAMTS14	60.908	0.0078	0.1766	0.907	NA
ADAMTS15	2283.7962	0.2183	0.0763	0.0017	0.0141
ADAMTS16	485.9751	0.0787	0.1242	0.3982	0.6262
ADAMTS17	52.2023	0.1633	0.209	0.0152	NA
ADAMTS2	1.2913	-0.0135	0.203	0.2554	NA
ADAMTS20	0.4212	-1e-04	0.2011	0.9858	NA
ADAMTS3	9.8234	-0.0108	0.1919	0.7456	NA
ADAMTS6	328.0372	0.0726	0.1395	0.4383	0.6597
ADAMTS7	46.2346	-0.0811	0.1838	0.1929	NA
ADAMTS8	2.2918	-0.009	0.1975	0.5957	NA
ADAMTS9	537.1345	0.2232	0.1261	0.0176	0.08
ADAMTS9-AS2	1.2799	-0.0112	0.2027	0.3	NA
ADAMTSL1	701.2485	-0.0948	0.124	0.3086	0.5426
ADAMTSL2	35.3124	-0.0608	0.1857	0.277	NA
ADAMTSL4	324.2499	-0.0351	0.1407	0.7071	0.8454
ADAMTSL4-AS1	1.4809	0.0012	0.1987	0.9211	NA
ADAMTSL5	223.3772	0.0752	0.1484	0.413	0.64
ADAP1	51.0332	0.0148	0.1784	0.8169	NA
ADAP2	38.0932	-0.0589	0.1844	0.3058	NA
ADAR	5144.9351	0.1704	0.0632	0.0042	0.0278
ADARB1	319.7294	0.0304	0.1388	0.7456	0.8705
ADAT1	491.1332	0.2069	0.1273	0.0279	0.1122
ADAT2	124.7175	0.0216	0.1654	0.7894	0.8922
ADAT3	110.3435	0.0069	0.1654	0.9318	0.9692
ADC	104.5677	-0.0027	0.1682	0.9727	0.9875
ADCK1	20.5711	0.0076	0.1877	0.8639	NA
ADCK2	568.3607	0.0487	0.1182	0.5953	0.775
ADCK3	391.7353	0.0759	0.1311	0.4189	0.6448
ADCK4	209.3061	0.0103	0.1494	0.9096	0.959
ADCK5	176.7782	0.0427	0.1607	0.6158	0.7904
ADCY10	1.8509	-0.0115	0.2007	0.3696	NA
ADCY10P1	10.2925	0.0185	0.1925	0.578	NA
ADCY3	1801.0203	-0.0788	0.0826	0.2875	0.5193
ADCY4	0.3149	-0.0029	0.2014	0.7237	NA
ADCY5	0.4151	0.0036	0.2015	0.6623	NA
ADCY6	533.1452	-0.0326	0.1215	0.7249	0.858
ADCY7	665.9015	0.0374	0.1157	0.6813	0.8302
ADCY8	0.2077	0.0021	0.2013	0.7976	NA
ADCY9	1108.2621	-0.0238	0.0999	0.7784	0.8867
ADD1	5816.5167	-0.1023	0.0594	0.0694	0.2117
ADD3	1548.1543	-0.0758	0.088	0.3286	0.5608
ADD3-AS1	4.1797	-0.0174	0.1979	0.3745	NA
ADGB	0.2076	0.0021	0.2013	0.7977	NA
ADH1C	2.7087	0.0181	0.2023	0.2172	NA
ADH5	1940.6279	-0.0232	0.0864	0.7616	0.8776
ADHFE1	4.6068	0.0342	0.205	0.0976	NA
ADI1	2017.2712	-0.2694	0.0808	2e-04	0.0027
ADIPOR1	1939.0189	-0.2061	0.0819	0.0051	0.0324
ADIPOR2	1557.1847	0.1046	0.0856	0.1688	0.3763
ADIRF	277.648	-0.2121	0.1458	0.0256	0.1053
ADK	1710.0316	-0.2612	0.0849	5e-04	0.0056
ADM	657.3023	-0.2418	0.1167	0.0083	0.0468
ADM2	56.6081	0.0131	0.1804	0.8284	NA
ADM5	44.5456	-0.0448	0.1809	0.466	NA
ADNP	2349.8651	0.0094	0.083	0.8996	0.9541
ADNP2	1204.5412	-0.078	0.0954	0.3417	0.5724
ADO	1210.1715	-0.0389	0.0933	0.6304	0.7987
ADORA1	41.9245	0.0235	0.1821	0.6837	NA
ADORA2A	264.8417	0.0772	0.1442	0.4065	0.6337
ADORA2A-AS1	1.8035	7e-04	0.1983	0.9567	NA
ADORA2B	2131.4254	0.132	0.079	0.0651	0.2036
ADORA3	0.2136	-0.0024	0.2013	0.7679	NA
ADPGK	1271.9003	-0.0728	0.0952	0.3743	0.6045
ADPGK-AS1	27.2547	0.0274	0.1857	0.5897	NA
ADPRH	20.713	0.0421	0.191	0.3234	NA
ADPRHL1	161.6059	-0.0905	0.1597	0.297	0.529
ADPRHL2	836.2552	0.2413	0.1145	0.0079	0.045
ADPRM	151.1932	3e-04	0.1602	0.9974	0.9986
ADRA1B	100.2132	0.1219	0.1741	0.1173	0.2989
ADRA1D	1.3704	-0.0145	0.2033	0.2334	NA
ADRA2C	29.0934	-0.0012	0.1851	0.9804	NA
ADRB1	0.8297	0.0064	0.2018	0.4811	NA
ADRB2	1021.9589	-0.1457	0.0999	0.0843	0.2395
ADRBK1	2094.3287	-0.0421	0.0806	0.563	0.753
ADRBK2	196.702	0.0349	0.156	0.6917	0.8362
ADRM1	5054.0864	-0.0142	0.0621	0.8088	0.9045
ADSL	2075.3789	-0.1477	0.0786	0.0382	0.1409
ADSS	2040.0444	0.0315	0.0791	0.6603	0.8169
ADSSL1	6.834	-0.02	0.1946	0.4754	NA
ADTRP	12.3422	-0.025	0.1932	0.4496	NA
AEBP1	2.1724	0.0037	0.1975	0.8129	NA
AEBP2	587.2061	0.0912	0.1186	0.3206	0.5528
AEN	1685.0152	0.0868	0.0842	0.2477	0.4766
AES	5314.0405	-0.2745	0.0582	0	0
AFAP1	6909.9802	0.0341	0.063	0.5656	0.7548
AFAP1-AS1	348.4621	-0.0782	0.1349	0.4055	0.6328
AFAP1L1	794.4882	0.1532	0.1103	0.0858	0.2423
AFAP1L2	1764.6943	0.3231	0.0841	0	3e-04
AFF1	1390.3754	0.591	0.1281	0	0
AFF2	1.5663	-0.0084	0.2001	0.4886	NA
AFF3	11.5515	-0.0087	0.1914	0.8012	NA
AFF4	4646.5499	0.1748	0.0793	0.0149	0.0713
AFG3L1P	236.8028	0.0981	0.1484	0.2867	0.5185
AFG3L2	2264.5644	0.1862	0.0757	0.0071	0.0413
AFMID	145.0601	-0.0076	0.1597	0.929	0.9679
AFP	1.0614	-0.0055	0.2002	0.6087	NA
AFTPH	795.4227	0.1248	0.1078	0.1568	0.36
AGA	499.8715	-0.2446	0.1294	0.0098	0.0531
AGAP1	992.3952	0.0344	0.1009	0.6859	0.8324
AGAP1-IT1	2.2396	0.0045	0.1976	0.772	NA
AGAP11	15.1297	-0.0074	0.1896	0.8512	NA
AGAP2	3.0921	0.0123	0.1974	0.5016	NA
AGAP2-AS1	319.8446	-0.0941	0.1428	0.3138	0.547
AGAP3	1902.4552	-0.1568	0.0806	0.0309	0.1212
AGAP4	133.5288	0.045	0.1652	0.5809	0.7657
AGAP5	64.7264	0.0631	0.1766	0.3633	NA
AGAP6	296.761	0.0197	0.1442	0.8313	0.9175
AGAP7	0.622	0.0046	0.2018	0.5763	NA
AGAP9	220.5657	0.2167	0.1598	0.0195	0.0862
AGBL2	10.5042	0.0341	0.1942	0.3109	NA
AGBL3	9.9655	0.0464	0.1977	0.1559	NA
AGBL5	727.2602	-0.2296	0.1179	0.0125	0.0632
AGER	28.891	0.0637	0.1895	0.2094	NA
AGFG1	1749.4906	0.1702	0.0845	0.0239	0.1001
AGFG2	216.3983	0.2428	0.1604	0.01	0.0538
AGGF1	831.7586	-0.0151	0.1149	0.8679	0.9379
AGK	935.5373	0.1028	0.1029	0.2314	0.4585
AGL	829.7663	0.0961	0.1102	0.2806	0.5122
AGMAT	189.5891	-0.015	0.1522	0.8675	0.9378
AGO1	901.6849	-0.1117	0.1049	0.1986	0.4159
AGO2	1129.7901	-0.0189	0.1052	0.8279	0.9153
AGO3	234.7975	-0.0689	0.1477	0.4535	0.6738
AGO4	302.115	0.1031	0.1391	0.2725	0.5035
AGPAT1	4009.3722	-0.2287	0.0639	1e-04	0.0019
AGPAT2	1718.7005	-0.1899	0.0891	0.0152	0.0722
AGPAT3	3937.9063	-0.1883	0.0634	0.0016	0.0133
AGPAT4	185.1379	-0.0011	0.1607	0.9894	0.9951
AGPAT4-IT1	1.3234	0.0086	0.1999	0.4916	NA
AGPAT5	1128.3267	0.0774	0.0998	0.3587	0.5896
AGPAT6	1619.8876	-0.0253	0.0856	0.7391	0.8664
AGPAT9	1269.9716	0.0572	0.0936	0.4804	0.6949
AGPS	2485.1741	0.0611	0.0762	0.3794	0.6105
AGR2	15.7644	-0.0447	0.1925	0.2694	NA
AGRN	17266.3318	-0.2484	0.0448	0	0
AGT	0.6412	-0.0049	0.2019	0.5552	NA
AGTPBP1	1072.4401	0.0083	0.0967	0.9199	0.9638
AGTRAP	630.1561	-0.1133	0.1153	0.2124	0.4349
AHCTF1	3735.3529	0.1069	0.0687	0.094	0.2579
AHCTF1P1	19.2935	-0.0194	0.1883	0.6586	NA
AHCY	5227.743	-0.2717	0.0583	0	0
AHCYL1	3687.2349	-0.1979	0.0642	0.001	0.0094
AHCYL2	463.1496	-0.163	0.1315	0.0841	0.2391
AHDC1	1399.0618	0.0581	0.0911	0.4649	0.6837
AHI1	292.514	-0.0014	0.14	0.9882	0.9946
AHNAK	26797.9779	0.0438	0.173	0.5485	0.7426
AHNAK2	751.852	0.0012	0.1731	0.9864	0.9941
AHR	2561.4007	0.2439	0.0761	4e-04	0.0048
AHRR	23.7948	0.0115	0.1871	0.8036	NA
AHSA1	2198.7069	-0.2564	0.0781	3e-04	0.0034
AHSA2	211.7692	0.1389	0.1604	0.1154	0.2955
AIDA	3228.8433	-0.0647	0.0668	0.2997	0.5322
AIF1L	138.0516	-0.0867	0.1624	0.3069	0.5405
AIFM1	971.0747	-0.1609	0.1054	0.0646	0.2023
AIFM2	1453.5451	0.0193	0.0894	0.806	0.9025
AIFM3	5.0391	0.0203	0.1973	0.3523	NA
AIG1	489.6539	-0.0942	0.1234	0.311	0.5449
AIM1	873.6322	0.2163	0.1054	0.013	0.0652
AIM1L	12.6378	0.0271	0.1927	0.4358	NA
AIM2	56.7203	0.0604	0.1782	0.3677	NA
