Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation of Cell Cycle (GO:0051726)	9/317	0.009280062436502217	0.10358964004323205	0	0	2.6646694214876034	12.470351795936569	BMP4;MORF4L1;RPS15A;CTBP1;RHEB;RACK1;RNF40;EIF4G2;TBRG4
Positive Regulation of Protein Localization to Nucleus (GO:1900182)	4/75	0.009771909618956706	0.1050651809236395	0	0	5.082691705790297	23.52393421251175	BMP4;WWTR1;TCP1;RAN
Positive Regulation of Gene Expression (GO:0010628)	11/436	0.009874278938596997	0.1050651809236395	0	0	2.36799784133837	10.934992503382578	TFAP2A;BMP4;EIF6;RPL23;EIF4A3;CLSTN1;EZR;EEF2;SLC38A2;ATF4;ACTG1
Regulation of Hippo Signaling (GO:0035330)	3/40	0.009898028100030808	0.1050651809236395	0	0	7.294785936378856	33.66849888944417	VCP;AJUBA;STRN4
Organelle Organization (GO:0006996)	11/437	0.010033086375340129	0.1050651809236395	0	0	2.3623207132704485	10.871085757325119	CNN2;SMPD4;MSTO1;TMEM11;RAB34;TPM1;CSNK1D;AUP1;PHB2;AJUBA;FANCG
Regulation of Non-Canonical NF-kappaB Signal Transduction (GO:1901222)	4/76	0.010226913939688182	0.1050651809236395	0	0	5.011851851851852	22.967975926646687	VCP;EZR;PHB2;HDAC7
GTP Metabolic Process (GO:0046039)	2/14	0.010253994350886884	0.1050651809236395	0	0	14.947136563876652	68.45920016095181	IMPDH2;RAN
L-amino Acid Metabolic Process (GO:0170033)	2/14	0.010253994350886884	0.1050651809236395	0	0	14.947136563876652	68.45920016095181	SHMT2;P4HB
Negative Regulation of Smooth Muscle Cell Migration (GO:0014912)	2/14	0.010253994350886884	0.1050651809236395	0	0	14.947136563876652	68.45920016095181	BMP4;TPM1
Regulation of Oxidative Phosphorylation (GO:0002082)	2/14	0.010253994350886884	0.1050651809236395	0	0	14.947136563876652	68.45920016095181	VCP;SHMT2
Telomere Maintenance in Response to DNA Damage (GO:0043247)	2/14	0.010253994350886884	0.1050651809236395	0	0	14.947136563876652	68.45920016095181	APEX1;PPP1CA
Regulation of Aerobic Respiration (GO:1903715)	2/14	0.010253994350886884	0.1050651809236395	0	0	14.947136563876652	68.45920016095181	VCP;SHMT2
Cardiac Ventricle Morphogenesis (GO:0003208)	3/42	0.011316199768767037	0.11508994283346032	0	0	6.92001361470388	31.012179221105022	BMP4;JAG1;TPM1
Negative Regulation of Cell Differentiation (GO:0045596)	7/219	0.011484352019870102	0.11594128914177684	0	0	2.99817270100289	13.392147468272597	BMP4;WWTR1;PTBP1;HOXA9;JAG1;PAF1;HDAC7
Regulation of Exit From Mitosis (GO:0007096)	2/15	0.011745543933873778	0.11601893396553019	0	0	13.796679091833276	61.316323579656924	BIRC5;PHB2
Cellular Response to Misfolded Protein (GO:0071218)	2/15	0.011745543933873778	0.11601893396553019	0	0	13.796679091833276	61.316323579656924	VCP;RNF126
Protein K6-linked Ubiquitination (GO:0085020)	2/15	0.011745543933873778	0.11601893396553019	0	0	13.796679091833276	61.316323579656924	UBE2S;UBE2D3
Cellular Response to Glucose Starvation (GO:0042149)	3/43	0.01206689578823497	0.11667498533272262	0	0	6.746681415929204	29.802044715467293	HNRNPA1;YWHAZ;ATF4
Skeletal System Morphogenesis (GO:0048705)	3/43	0.01206689578823497	0.11667498533272262	0	0	6.746681415929204	29.802044715467293	TFAP2A;HOXA9;ANKRD11
mRNA Transcription (GO:0009299)	3/43	0.01206689578823497	0.11667498533272262	0	0	6.746681415929204	29.802044715467293	DDX5;TAF10;ATF4
Regulation of mRNA Stability (GO:0043488)	4/80	0.012183400752851029	0.11697768694870253	0	0	4.747134502923976	20.923853830088945	APEX1;SERBP1;PABPC1;TBRG4
Negative Regulation of Protein Localization (GO:1903828)	3/44	0.01284555525552775	0.12247880115166389	0	0	6.581804446363048	28.662161762870948	VCP;NACA;YWHAZ
Ribosomal Large Subunit Assembly (GO:0000027)	2/16	0.013326009704134424	0.12446674369916032	0	0	12.810572687224669	55.316533729181856	EIF6;NOP2
Endoplasmic Reticulum to Cytosol Transport (GO:1903513)	2/16	0.013326009704134424	0.12446674369916032	0	0	12.810572687224669	55.316533729181856	VCP;AUP1
Protein Alkylation (GO:0008213)	2/16	0.013326009704134424	0.12446674369916032	0	0	12.810572687224669	55.316533729181856	ETF1;GSPT1
Ribosomal Large Subunit Biogenesis (GO:0042273)	3/45	0.013652324940215593	0.12580296740212085	0	0	6.424778761061947	27.587007028369214	NOP16;EIF6;NOP2
Purine Ribonucleotide Biosynthetic Process (GO:0009152)	3/45	0.013652324940215593	0.12580296740212085	0	0	6.424778761061947	27.587007028369214	ATP5F1B;IMPDH2;AK2
Positive Regulation of Transcription by RNA Polymerase II (GO:0045944)	19/983	0.013876380317500856	0.12701513450619117	0	0	1.8213495356648883	7.790944927775623	TFAP2A;EIF4A1;WWTR1;JAG1;CNBP;TAF10;DDX56;PTOV1;SUPT4H1;RNF40;HOXA10;BMP4;BCLAF1;SFPQ;PKM;NACA;APEX1;PAF1;ATF4
Macromolecule Modification (GO:0043412)	4/84	0.014364714873593039	0.1306142617314122	0	0	4.5088888888888885	19.13112734111095	UBE2I;UBE2S;UBE2D3;RABGGTB
Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001242)	3/46	0.014487335579373168	0.13086257730578524	0	0	6.275056596007409	26.571604287160536	BCLAF1;RACK1;P4HB
Regulation of Protein Catabolic Process (GO:0042176)	5/129	0.01471496048432185	0.13204993950963334	0	0	3.644513248847926	15.375802624095263	VCP;PLK2;EZR;OAZ2;MAD2L1
Negative Regulation of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904706)	2/17	0.014993248238006652	0.13281116019860084	0	0	11.955947136563877	50.21683469245798	BMP4;TPM1
miRNA-mediated Gene Silencing by Inhibition of Translation (GO:0035278)	2/17	0.014993248238006652	0.13281116019860084	0	0	11.955947136563877	50.21683469245798	EIF6;AJUBA
Regulation of mRNA Catabolic Process (GO:0061013)	3/47	0.015350702298360951	0.13510586061313837	0	0	6.132139983909895	25.61145939300462	APEX1;EIF4A3;SERBP1
Regulation of Innate Immune Response (GO:0045088)	4/86	0.015542174424184534	0.13591978015544817	0	0	4.398482384823848	18.31615163566682	DDX39A;CDC37;YWHAZ;LYAR
Positive Regulation of Endothelial Cell Migration (GO:0010595)	4/87	0.01615300463529395	0.14036756559657337	0	0	4.345274431057564	17.927077985004043	ATP5F1B;CLSTN1;BSG;BCAR1
Positive Regulation of Catabolic Process (GO:0009896)	6/183	0.01672424817675318	0.14047054728510067	0	0	3.0695447290415747	12.5571871059728	VCP;PLK2;TGFB1I1;EZR;OAZ2;CDK16
Regulation of Protein-Containing Complex Disassembly (GO:0043244)	2/18	0.016745152424266732	0.14047054728510067	0	0	11.208149779735683	45.8373701830925	ETF1;GSPT1
Retrograde Protein Transport, ER to Cytosol (GO:0030970)	2/18	0.016745152424266732	0.14047054728510067	0	0	11.208149779735683	45.8373701830925	VCP;AUP1
Regulation of Cellular Respiration (GO:0043457)	2/18	0.016745152424266732	0.14047054728510067	0	0	11.208149779735683	45.8373701830925	VCP;SHMT2
Regulation of Centriole Replication (GO:0046599)	2/18	0.016745152424266732	0.14047054728510067	0	0	11.208149779735683	45.8373701830925	PLK2;NUP62
Positive Regulation of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060)	4/88	0.01677871067352987	0.14047054728510067	0	0	4.293333333333333	17.549620034575348	VCP;TGFB1I1;RACK1;CSNK1D
Mitochondrion Organization (GO:0007005)	5/134	0.017079968808110618	0.1411056686711435	0	0	3.5023878737541527	14.254189494374348	MSTO1;TMEM11;COX7A2;PHB2;FANCG
Positive Regulation of Epithelial to Mesenchymal Transition (GO:0010718)	3/49	0.01716288905177055	0.1411056686711435	0	0	5.864948056944979	23.841048099452152	WWTR1;JAG1;TGFB1I1
Translational Elongation (GO:0006414)	3/49	0.01716288905177055	0.1411056686711435	0	0	5.864948056944979	23.841048099452152	RACK1;EEF2;TUFM
Nuclear-Transcribed mRNA Catabolic Process (GO:0000956)	4/89	0.01741939445166814	0.1423620748936926	0	0	4.2426143790849675	17.183314018632963	DDX5;EIF4A3;RNPS1;GSPT1
Establishment of Protein Localization to Organelle (GO:0072594)	4/90	0.018075154089405607	0.14627994607855435	0	0	4.193074935400517	16.827719554202606	POM121C;NUP62;PHB2;RAN
Nucleocytoplasmic Transport (GO:0006913)	3/50	0.018111865137184442	0.14627994607855435	0	0	5.7398794953869325	23.023735885570375	UBE2I;NUP62;HNRNPA1
Protein Modification Process (GO:0036211)	12/542	0.018566741214822838	0.1466083948186105	0	0	2.070080862533693	8.252135998580037	PPP1CC;UBE2I;CTBP1;UBE2S;PLK2;UBE2D3;CLSTN1;CSNK1D;RABGGTB;YWHAZ;CDK16;PPP1CA
Regulation of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266)	2/19	0.01857965090927766	0.1466083948186105	0	0	10.548328582534335	42.042350177707775	BIRC5;MAD2L1
Positive Regulation of Cell Cycle Phase Transition (GO:1901989)	2/19	0.01857965090927766	0.1466083948186105	0	0	10.548328582534335	42.042350177707775	PAF1;PHB2
Pulmonary Valve Morphogenesis (GO:0003184)	2/19	0.01857965090927766	0.1466083948186105	0	0	10.548328582534335	42.042350177707775	BMP4;JAG1
Membraneless Organelle Assembly (GO:0140694)	5/138	0.019144047997279322	0.15019873085865434	0	0	3.3963815789473686	13.435282014465786	FLII;NUP62;CSNK1D;AUP1;RPS23
Regulation of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151)	2/20	0.02049470757743121	0.15897872036052574	0	0	9.961820851688692	38.72746110976155	SYNCRIP;PABPC1
Cardiac Ventricle Development (GO:0003231)	2/20	0.02049470757743121	0.15897872036052574	0	0	9.961820851688692	38.72746110976155	NACA;MATR3
Mitochondrial Translation (GO:0032543)	4/94	0.020850781220052045	0.16083214952321045	0	0	4.005925925925926	15.504390940964152	MRPL53;MRPL9;TUFM;MRPL55
Regulation of Smoothened Signaling Pathway (GO:0008589)	3/53	0.02113096774224531	0.16208278608995982	0	0	5.394690265486726	20.807404775270363	VCP;RAB34;RACK1
Positive Regulation of Cellular Process (GO:0048522)	13/620	0.02175065068697904	0.1659091299623457	0	0	1.9595384099090853	7.501331727910458	WWTR1;RPL23;CNBP;TPM1;NOP2;TBRG4;BMP4;RPS15A;PRC1;C1QBP;BIRC5;P4HB;EIF4G2
Regulation of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175)	2/21	0.022488321031177566	0.1678068737815587	0	0	9.43705077672154	35.8113349709623	SFPQ;P4HB
Entrainment of Circadian Clock by Photoperiod (GO:0043153)	2/21	0.022488321031177566	0.1678068737815587	0	0	9.43705077672154	35.8113349709623	PPP1CC;PPP1CA
Pulmonary Valve Development (GO:0003177)	2/21	0.022488321031177566	0.1678068737815587	0	0	9.43705077672154	35.8113349709623	BMP4;JAG1
Myoblast Differentiation (GO:0045445)	2/21	0.022488321031177566	0.1678068737815587	0	0	9.43705077672154	35.8113349709623	DDX5;JAG1
Regulation of Protein Localization to Nucleus (GO:1900180)	3/56	0.024408835849903623	0.17827122809606005	0	0	5.088579061612957	18.892927669666506	BMP4;WWTR1;YWHAZ
Regulation of Mitochondrial Translation (GO:0070129)	2/22	0.024558524067618395	0.17827122809606005	0	0	8.964757709251101	33.229633984528384	SHMT2;C1QBP
Photoperiodism (GO:0009648)	2/22	0.024558524067618395	0.17827122809606005	0	0	8.964757709251101	33.229633984528384	PPP1CC;PPP1CA
Positive Regulation of Telomere Maintenance via Telomerase (GO:0032212)	2/22	0.024558524067618395	0.17827122809606005	0	0	8.964757709251101	33.229633984528384	TCP1;HNRNPA1
protein-DNA Complex Disassembly (GO:0032986)	2/22	0.024558524067618395	0.17827122809606005	0	0	8.964757709251101	33.229633984528384	RPL23;SSRP1
Positive Regulation of Protein Catabolic Process (GO:0045732)	4/99	0.024669725665150334	0.17827122809606005	0	0	3.794152046783626	14.046628014512136	VCP;PLK2;EZR;OAZ2
Negative Regulation of Innate Immune Response (GO:0045824)	3/57	0.025558958104027037	0.182773174358485	0	0	4.994100294985251	18.31220421918963	DDX39A;YWHAZ;LYAR
Regulation of Mitotic Nuclear Division (GO:0007088)	3/57	0.025558958104027037	0.182773174358485	0	0	4.994100294985251	18.31220421918963	BMP4;PRMT5;NUP62
Positive Regulation of Protein Localization (GO:1903829)	4/101	0.026307804402872986	0.18331872561305582	0	0	3.7155555555555555	13.516781056686314	BMP4;WWTR1;NUP62;GNL3
Negative Regulation of Hippo Signaling (GO:0035331)	2/23	0.02670338319199648	0.18331872561305582	0	0	8.537444933920705	30.930864272892855	VCP;STRN4
Negative Regulation of Interleukin-2 Production (GO:0032703)	2/23	0.02670338319199648	0.18331872561305582	0	0	8.537444933920705	30.930864272892855	EZR;HDAC7
Negative Regulation of Smoothened Signaling Pathway (GO:0045879)	2/23	0.02670338319199648	0.18331872561305582	0	0	8.537444933920705	30.930864272892855	VCP;RACK1
Nuclear Membrane Reassembly (GO:0031468)	2/23	0.02670338319199648	0.18331872561305582	0	0	8.537444933920705	30.930864272892855	UBE2I;REEP4
Regulatory ncRNA-mediated Post-Transcriptional Gene Silencing (GO:0035194)	2/23	0.02670338319199648	0.18331872561305582	0	0	8.537444933920705	30.930864272892855	EIF6;AJUBA
Positive Regulation of mRNA Splicing, via Spliceosome (GO:0048026)	2/23	0.02670338319199648	0.18331872561305582	0	0	8.537444933920705	30.930864272892855	PRMT5;TRA2B
Positive Regulation of Viral Life Cycle (GO:1903902)	2/23	0.02670338319199648	0.18331872561305582	0	0	8.537444933920705	30.930864272892855	BSG;P4HB
Microtubule Cytoskeleton Organization Involved in Mitosis (GO:1902850)	3/59	0.027945289023354903	0.19088995934858846	0	0	4.8152654867256635	17.226644270111343	PLK2;BIRC5;RAN
Modification-Dependent Protein Catabolic Process (GO:0019941)	6/207	0.02851128493107351	0.1937920505463561	0	0	2.699819289204203	9.604486459903054	RNF126;VCP;UBE2I;UBE2S;UBE2D3;RNF40
Positive Regulation of Morphogenesis of an Epithelium (GO:1905332)	2/24	0.028920998080035593	0.19464965864651407	0	0	8.148978774529436	28.873358676623944	BMP4;CLSTN1
Mitochondrial RNA Metabolic Process (GO:0000959)	2/24	0.028920998080035593	0.19464965864651407	0	0	8.148978774529436	28.873358676623944	POLRMT;TBRG4
Positive Regulation of Intracellular Signal Transduction (GO:1902533)	13/649	0.030021833473291955	0.2010730602869749	0	0	1.8674440950384346	6.546942240557011	VCP;RPL23;PLK2;DDX56;PHB2;BMP4;BCLAF1;RHEB;C1QBP;NUP62;RACK1;RPS20;S100A4
Protein Stabilization (GO:0050821)	6/211	0.030898869063503084	0.20594246225334822	0	0	2.64661489664224	9.202374468224038	PIH1D1;RPL23;CDC37;TCP1;POLR2E;PHB2
Positive Regulation of Telomere Maintenance via Telomere Lengthening (GO:1904358)	2/25	0.03120950112470996	0.20700794707355932	0	0	7.794292281172189	27.023066269053437	TCP1;HNRNPA1
ATP Metabolic Process (GO:0046034)	3/62	0.03173922716376512	0.20950941776850726	0	0	4.569746512674366	15.76654816063058	HSPA8;PKM;ATP5F1B
Actin Filament Organization (GO:0007015)	5/158	0.03190436691963486	0.20959184584047205	0	0	2.9494922969187676	10.16103749095518	CNN2;TPM3;FLII;TPM1;BCAR1
Negative Regulation of Metabolic Process (GO:0009892)	3/63	0.03306077969721049	0.21615452630604762	0	0	4.493362831858407	15.319705399997357	TFAP2A;RHEB;ATF4
Positive Regulation of mRNA Processing (GO:0050685)	2/26	0.03356705692606054	0.21637356412901937	0	0	7.469162995594714	25.351908788883225	PRMT5;TRA2B
Protein Exit From Endoplasmic Reticulum (GO:0032527)	2/26	0.03356705692606054	0.21637356412901937	0	0	7.469162995594714	25.351908788883225	VCP;AUP1
Macromolecule Methylation (GO:0043414)	2/26	0.03356705692606054	0.21637356412901937	0	0	7.469162995594714	25.351908788883225	ETF1;GSPT1
Regulation of Cellular Response to Stress (GO:0080135)	4/111	0.0354626083645431	0.22752411815195175	0	0	3.366645898234683	11.242161272906753	DNAJB1;TAF10;AJUBA;SLC38A2
Spindle Assembly Checkpoint Signaling (GO:0071173)	2/27	0.035991861814455836	0.2277273100057505	0	0	7.170044052863436	23.83654205218191	BIRC5;MAD2L1
Mitotic Spindle Assembly Checkpoint Signaling (GO:0007094)	2/27	0.035991861814455836	0.2277273100057505	0	0	7.170044052863436	23.83654205218191	BIRC5;MAD2L1
Mitotic Spindle Checkpoint Signaling (GO:0071174)	2/27	0.035991861814455836	0.2277273100057505	0	0	7.170044052863436	23.83654205218191	BIRC5;MAD2L1
Regulation of miRNA Transcription (GO:1902893)	3/66	0.03719488182244536	0.2342595079918233	0	0	4.278761061946903	14.083901933059936	BMP4;DDX5;GNL3
Negative Regulation of RNA Biosynthetic Process (GO:1902679)	10/470	0.037994731491325484	0.23819178071480987	0	0	1.9763748262854874	6.463353958409218	HNRNPL;TFAP2A;BMP4;HSPA8;BCLAF1;SFPQ;UBE2I;CTBP1;BIRC5;PHB2
Cellular Response to Hexose Stimulus (GO:0071331)	2/28	0.038482143380392936	0.23819178071480987	0	0	6.893934259573026	22.457411060547845	TRA2B;RACK1
Positive Regulation of Viral Genome Replication (GO:0045070)	2/28	0.038482143380392936	0.23819178071480987	0	0	6.893934259573026	22.457411060547845	PABPC1;TARBP2
Positive Regulation of Cell Migration (GO:0030335)	8/343	0.03851316483516955	0.23819178071480987	0	0	2.164921996353076	7.050620866095983	HSPA8;UBE2I;C1QBP;BSG;CLSTN1;RACK1;BCAR1;ACTG1
Negative Regulation of Mitotic Metaphase/Anaphase Transition (GO:0045841)	2/29	0.04103616000415614	0.25041176749202837	0	0	6.638277043563387	21.19802103402805	BIRC5;MAD2L1
Cytoplasmic Pattern Recognition Receptor Signaling Pathway (GO:0002753)	2/29	0.04103616000415614	0.25041176749202837	0	0	6.638277043563387	21.19802103402805	DDX41;PHB2
Transcription Elongation by RNA Polymerase II (GO:0006368)	2/29	0.04103616000415614	0.25041176749202837	0	0	6.638277043563387	21.19802103402805	SUPT4H1;PAF1
Positive Regulation of Cell Cycle Process (GO:0090068)	4/118	0.04283850215654147	0.2602533781457143	0	0	3.158830409356725	9.951320290215365	RANBP1;NUP62;BIRC5;MAD2L1
Negative Regulation of Mitotic Cell Cycle (GO:0045930)	2/30	0.043652200405347986	0.2628704875286964	0	0	6.400881057268722	20.044369193927913	BMP4;MAD2L1
Peptide Hormone Processing (GO:0016486)	2/30	0.043652200405347986	0.2628704875286964	0	0	6.400881057268722	20.044369193927913	PCSK7;P4HB
Positive Regulation of Cell Population Proliferation (GO:0008284)	10/483	0.04430515849015578	0.26563747863311743	0	0	1.9208008726963808	5.9864720385595	BMP4;WWTR1;RPS15A;NACA;PRC1;RPL23;CNBP;NOP2;BIRC5;TBRG4
Positive Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)	3/71	0.04464282712212446	0.2664982679942473	0	0	3.963170223841749	12.3217404813586	VCP;RACK1;CSNK1D
Positive Regulation of Macromolecule Biosynthetic Process (GO:0010557)	8/355	0.04554154935905959	0.2706863518181334	0	0	2.088802534979853	6.452582986349696	TFAP2A;BMP4;RPL23;CLSTN1;EZR;SLC38A2;ATF4;ACTG1
Negative Regulation of Defense Response (GO:0031348)	4/121	0.04624462042024103	0.2718339516776445	0	0	3.0773789173789172	9.45927851171211	DDX39A;C1QBP;LYAR;YWHAZ
Artery Morphogenesis (GO:0048844)	2/31	0.04632858317011568	0.2718339516776445	0	0	6.179857207959897	18.98449762013321	BMP4;JAG1
Positive Regulation of ATP-dependent Activity (GO:0032781)	2/31	0.04632858317011568	0.2718339516776445	0	0	6.179857207959897	18.98449762013321	DNAJB1;TPM1
Positive Regulation of RNA Biosynthetic Process (GO:1902680)	11/555	0.0466854406137288	0.27276217005382825	0	0	1.8389604695089046	5.635168728702245	TFAP2A;BMP4;MORF4L1;FLII;TGFB1I1;CNBP;TAF10;NUP62;RBM23;ILF2;ATF4
Purine Ribonucleoside Triphosphate Metabolic Process (GO:0009205)	2/32	0.04906365631889374	0.2795773347447442	0	0	5.973568281938326	18.008138264883595	HSPA8;RAN
Mitochondrial Membrane Organization (GO:0007006)	2/32	0.04906365631889374	0.2795773347447442	0	0	5.973568281938326	18.008138264883595	HSPA9;TMEM11
Regulation of Mitotic Cell Cycle (GO:0007346)	4/124	0.04979746194401535	0.2795773347447442	0	0	3.0	8.9993737836897	PRMT5;BIRC5;RNF40;MAD2L1
B Cell Receptor Signaling Pathway (GO:0050853)	2/33	0.05185579685284623	0.2795773347447442	0	0	5.780588318885889	17.106428825008585	CLSTN1;BCAR1
Transcription by RNA Polymerase III (GO:0006383)	2/33	0.05185579685284623	0.2795773347447442	0	0	5.780588318885889	17.106428825008585	IVNS1ABP;POLR2E
Regulation of Protein-Containing Complex Assembly (GO:0043254)	4/126	0.05224728504613096	0.2795773347447442	0	0	2.950528233151184	8.709272904833165	HSPA8;VCP;RACK1;AJUBA
4-Hydroxyproline Metabolic Process (GO:0019471)	1/5	0.054367915787943706	0.2795773347447442	0	0	22.33114035087719	65.0278582506357	P4HB
B Cell Chemotaxis (GO:0035754)	1/5	0.054367915787943706	0.2795773347447442	0	0	22.33114035087719	65.0278582506357	CLSTN1
Negative Regulation of Erythrocyte Differentiation (GO:0045647)	1/5	0.054367915787943706	0.2795773347447442	0	0	22.33114035087719	65.0278582506357	HSPA9
Regulation of Establishment of Protein Localization to Telomere (GO:0070203)	1/5	0.054367915787943706	0.2795773347447442	0	0	22.33114035087719	65.0278582506357	TCP1
Negative Regulation of Hydrogen Peroxide-Mediated Programmed Cell Death (GO:1901299)	1/5	0.054367915787943706	0.2795773347447442	0	0	22.33114035087719	65.0278582506357	RACK1
Negative Regulation of Protein Localization to Chromatin (GO:0120186)	1/5	0.054367915787943706	0.2795773347447442	0	0	22.33114035087719	65.0278582506357	VCP
Neutrophil Extravasation (GO:0072672)	1/5	0.054367915787943706	0.2795773347447442	0	0	22.33114035087719	65.0278582506357	CLSTN1
Regulation of Protein Localization to Chromosome, Telomeric Region (GO:1904814)	1/5	0.054367915787943706	0.2795773347447442	0	0	22.33114035087719	65.0278582506357	GNL3
Blood Vessel Endothelial Cell Proliferation Involved in Sprouting Angiogenesis (GO:0002043)	1/5	0.054367915787943706	0.2795773347447442	0	0	22.33114035087719	65.0278582506357	BMP4
Nucleolar Large rRNA Transcription by RNA Polymerase I (GO:0042790)	1/5	0.054367915787943706	0.2795773347447442	0	0	22.33114035087719	65.0278582506357	POLR2E
Cell Fate Commitment Involved in Formation of Primary Germ Layer (GO:0060795)	1/5	0.054367915787943706	0.2795773347447442	0	0	22.33114035087719	65.0278582506357	PAF1
Regulation of Tooth Mineralization (GO:0070170)	1/5	0.054367915787943706	0.2795773347447442	0	0	22.33114035087719	65.0278582506357	TFAP2A
Regulation of Translational Termination (GO:0006449)	1/5	0.054367915787943706	0.2795773347447442	0	0	22.33114035087719	65.0278582506357	GSPT1
Cellular Response to Hepatocyte Growth Factor Stimulus (GO:0035729)	1/5	0.054367915787943706	0.2795773347447442	0	0	22.33114035087719	65.0278582506357	BCAR1
Positive Regulation of Golgi to Plasma Membrane Protein Transport (GO:0042998)	1/5	0.054367915787943706	0.2795773347447442	0	0	22.33114035087719	65.0278582506357	RACK1
Response to Hepatocyte Growth Factor (GO:0035728)	1/5	0.054367915787943706	0.2795773347447442	0	0	22.33114035087719	65.0278582506357	BCAR1
Cilium Disassembly (GO:0061523)	1/5	0.054367915787943706	0.2795773347447442	0	0	22.33114035087719	65.0278582506357	RRP7A
snoRNA Localization (GO:0048254)	1/5	0.054367915787943706	0.2795773347447442	0	0	22.33114035087719	65.0278582506357	PIH1D1
Trigeminal Nerve Development (GO:0021559)	1/5	0.054367915787943706	0.2795773347447442	0	0	22.33114035087719	65.0278582506357	TFAP2A
Positive Regulation of Mitochondrial Fusion (GO:0010636)	1/5	0.054367915787943706	0.2795773347447442	0	0	22.33114035087719	65.0278582506357	MSTO1
