Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Negative Regulation of Extrinsic Apoptotic Signaling Pathway in Absence of Ligand (GO:2001240)	2/24	0.011321390153474208	0.10161892333452023	0	0	13.562043795620438	60.77235107524444	SNAI2;BCL2L1
Negative Regulation of Extrinsic Apoptotic Signaling Pathway via Death Domain Receptors (GO:1902042)	2/24	0.011321390153474208	0.10161892333452023	0	0	13.562043795620438	60.77235107524444	DDX3X;BCL2L1
RNA Splicing, via Transesterification Reactions (GO:0000375)	2/24	0.011321390153474208	0.10161892333452023	0	0	13.562043795620438	60.77235107524444	KHSRP;SMNDC1
Negative Regulation of Signal Transduction in Absence of Ligand (GO:1901099)	2/24	0.011321390153474208	0.10161892333452023	0	0	13.562043795620438	60.77235107524444	SNAI2;BCL2L1
Negative Regulation of Gene Expression (GO:0010629)	7/363	0.011728885188597103	0.10161892333452023	0	0	2.9947225059584612	13.313639821761182	PTBP1;DAXX;DDX3X;IFRD2;ENC1;CHMP1A;VEGFA
Negative Regulation of Immune Response (GO:0050777)	3/70	0.011841912732710383	0.10161892333452023	0	0	6.714113257243196	29.784545728360996	DDX39A;PLK2;AURKB
Lysosomal Transport (GO:0007041)	3/70	0.011841912732710383	0.10161892333452023	0	0	6.714113257243196	29.784545728360996	GAK;VPS51;CHMP1A
Negative Regulation of miRNA Transcription (GO:1902894)	2/25	0.012251926926857047	0.10161892333452023	0	0	12.971754998413202	57.10260017257594	RELA;VEGFA
Negative Regulation of Non-Canonical NF-kappaB Signal Transduction (GO:1901223)	2/25	0.012251926926857047	0.10161892333452023	0	0	12.971754998413202	57.10260017257594	DDX3X;RELA
Non-Canonical NF-kappaB Signal Transduction (GO:0038061)	2/25	0.012251926926857047	0.10161892333452023	0	0	12.971754998413202	57.10260017257594	NFKBIA;RELA
Blood Vessel Endothelial Cell Migration (GO:0043534)	2/25	0.012251926926857047	0.10161892333452023	0	0	12.971754998413202	57.10260017257594	MYH9;VEGFA
Regulation of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900746)	2/25	0.012251926926857047	0.10161892333452023	0	0	12.971754998413202	57.10260017257594	ITGA5;VEGFA
Chaperone Cofactor-Dependent Protein Refolding (GO:0051085)	2/25	0.012251926926857047	0.10161892333452023	0	0	12.971754998413202	57.10260017257594	GAK;HSPA8
Dopaminergic Neuron Differentiation (GO:0071542)	2/25	0.012251926926857047	0.10161892333452023	0	0	12.971754998413202	57.10260017257594	CSNK1D;VEGFA
Stress Granule Assembly (GO:0034063)	2/25	0.012251926926857047	0.10161892333452023	0	0	12.971754998413202	57.10260017257594	ATXN2L;DDX3X
Regulation of Cell Junction Assembly (GO:1901888)	2/25	0.012251926926857047	0.10161892333452023	0	0	12.971754998413202	57.10260017257594	FLOT1;SNAI2
Regulation of Centrosome Cycle (GO:0046605)	2/25	0.012251926926857047	0.10161892333452023	0	0	12.971754998413202	57.10260017257594	CHMP1A;CCNL2
Positive Regulation of RNA Biosynthetic Process (GO:1902680)	9/555	0.01310481510500602	0.10798708031332882	0	0	2.5250211327134404	10.945399871953024	PSMC5;IRF1;NUP62;DMAP1;MTA2;ILF2;SNX5;RELA;NFE2L2
Spindle Assembly (GO:0051225)	3/73	0.013260100666536	0.10856172739247862	0	0	6.425420168067227	27.777063773365686	FLNA;CSNK1D;AURKB
Regulation of Protein Phosphorylation (GO:0001932)	4/136	0.01364266963652512	0.11017276051562917	0	0	4.562962962962963	19.59588593727364	DAXX;FLOT1;CORO1C;VEGFA
Myeloid Leukocyte Differentiation (GO:0002573)	3/74	0.013753419318967357	0.11017276051562917	0	0	6.334610604805302	27.153104433977244	MYH9;EPHA2;VEGFA
Negative Regulation of Apoptotic Signaling Pathway (GO:2001234)	3/74	0.013753419318967357	0.11017276051562917	0	0	6.334610604805302	27.153104433977244	DDX3X;RELA;BCL2L1
Negative Regulation of miRNA Metabolic Process (GO:2000629)	2/27	0.014209482685595545	0.11017276051562917	0	0	11.932846715328466	50.76048919579025	RELA;VEGFA
Plasma Membrane Invagination (GO:0099024)	2/27	0.014209482685595545	0.11017276051562917	0	0	11.932846715328466	50.76048919579025	MYH9;AURKB
Maturation of SSU-rRNA Frm Tricistronic rRNA Trnscpt (GO:0000462)	2/27	0.014209482685595545	0.11017276051562917	0	0	11.932846715328466	50.76048919579025	KRI1;WDR46
Plasma Membrane Organization (GO:0007009)	3/75	0.014257081762414482	0.11017276051562917	0	0	6.2463235294117645	26.550007718206224	CHMP1A;FLOT1;MYH9
Positive Regulation of Protein Localization to Nucleus (GO:1900182)	3/75	0.014257081762414482	0.11017276051562917	0	0	6.2463235294117645	26.550007718206224	FLNA;DMAP1;RAN
Protein Stabilization (GO:0050821)	5/211	0.014320807031586046	0.11017276051562917	0	0	3.668671207071439	15.577331156577872	RPL23;CDC37;BAG1;FLOT1;FLNA
Membraneless Organelle Assembly (GO:0140694)	4/138	0.014325063424017978	0.11017276051562917	0	0	4.494416804864566	19.082145829449868	ATXN2L;DDX3X;NUP62;CSNK1D
Regulation of Extrinsic Apoptotic Signaling Pathway in Absence of Ligand (GO:2001239)	2/28	0.015235562512144392	0.1157720289096481	0	0	11.473329590117912	48.005821592030955	SNAI2;BCL2L1
Toll-Like Receptor 4 Signaling Pathway (GO:0034142)	2/28	0.015235562512144392	0.1157720289096481	0	0	11.473329590117912	48.005821592030955	NFKBIA;RELA
Cell Chemotaxis (GO:0060326)	3/78	0.015830385002105127	0.11957594385518695	0	0	5.995588235294117	24.856654105681816	EPHA2;HBEGF;VEGFA
DNA-templated Transcription Elongation (GO:0006354)	2/29	0.016292558856969862	0.1205436830595226	0	0	11.047850770478508	45.484518520560904	SUPT4H1;DMAP1
Transcription Elongation by RNA Polymerase II (GO:0006368)	2/29	0.016292558856969862	0.1205436830595226	0	0	11.047850770478508	45.484518520560904	SUPT4H1;DMAP1
Regulation of Transcription Elongation by RNA Polymerase II (GO:0034243)	3/79	0.016375665700125434	0.1205436830595226	0	0	5.91640866873065	24.328028955100933	SUPT4H1;NELFCD;DMAP1
Response to Tumor Necrosis Factor (GO:0034612)	3/79	0.016375665700125434	0.1205436830595226	0	0	5.91640866873065	24.328028955100933	SMPD4;RELA;NFE2L2
Regulation of DNA-templated Transcription (GO:0006355)	23/2139	0.016433457186207572	0.1205436830595226	0	0	1.7188905547226387	7.061951749041577	ZNF276;HSPA8;DAXX;PHC2;MBD1;SUPT4H1;ENO1;ILF2;RELA;VEGFA;FOSL1;HNRNPL;PSMC5;TNIP1;KHSRP;IRF1;NUP62;SNAI2;DMAP1;MTA2;AJUBA;SNX5;NFE2L2
Positive Regulation of Cell Population Proliferation (GO:0008284)	8/483	0.016875030134053393	0.12185214272118128	0	0	2.569385295299317	10.488025883644394	FOSL1;RPS15A;TSC22D1;RPL23;RPS6;RELA;HBEGF;VEGFA
Protein Import Into Nucleus (GO:0006606)	3/80	0.016931401767921284	0.12185214272118128	0	0	5.839285714285714	23.81602480902489	RPL23;NUP62;RAN
Negative Regulation of Cellular Component Organization (GO:0051129)	3/80	0.016931401767921284	0.12185214272118128	0	0	5.839285714285714	23.81602480902489	HSPA8;DDX3X;VEGFA
Negative Regulation of Protein Metabolic Process (GO:0051248)	4/146	0.017269497326505276	0.12185214272118128	0	0	4.239540949400104	17.207506013759577	DDX3X;IFRD2;ENC1;FLNA
Regulation of Cell Cycle Process (GO:0010564)	4/146	0.017269497326505276	0.12185214272118128	0	0	4.239540949400104	17.207506013759577	RPL23;CCNL2;AURKB;BCL2L1
Negative Regulation of Cytokine Production Involved in Inflammatory Response (GO:1900016)	2/30	0.01738001405243011	0.12185214272118128	0	0	10.652763295099062	43.169623905922855	NFKBIA;RELA
Cell Surface Toll-Like Receptor Signaling Pathway (GO:0140895)	2/30	0.01738001405243011	0.12185214272118128	0	0	10.652763295099062	43.169623905922855	NFKBIA;RELA
Regulation of Centrosome Duplication (GO:0010824)	2/30	0.01738001405243011	0.12185214272118128	0	0	10.652763295099062	43.169623905922855	PLK2;CHMP1A
Wound Healing (GO:0042060)	3/81	0.017497609664952073	0.12200256409244056	0	0	5.764140271493213	23.31993040733677	CHMP1A;MYH9;PLEC
Cilium Organization (GO:0044782)	5/224	0.018080240331958954	0.12537609279374815	0	0	3.4486812512778573	13.839335874627189	RRP7A;EHD1;DNMBP;RAB34;FLNA
Activation of GTPase Activity (GO:0090630)	2/31	0.01849747513133272	0.1268826807657363	0	0	10.28492323181475	41.03808853678938	CORO1C;EPHA2
Regulation of Transcription by RNA Polymerase I (GO:0006356)	2/31	0.01849747513133272	0.1268826807657363	0	0	10.28492323181475	41.03808853678938	DDX56;FLNA
Protein Localization to Organelle (GO:0033365)	4/150	0.01887326860246467	0.12876439707810572	0	0	4.12257737189244	16.366668105909707	EHD1;GAK;DDX3X;CSNK1D
Positive Regulation of Apoptotic Process (GO:0043065)	6/313	0.01962602306957474	0.13189874387345363	0	0	2.961426367220984	11.641067607106143	DDX3X;TSC22D1;RPS6;RNPS1;F3;BCL2L1
Regulation of Extrinsic Apoptotic Signaling Pathway via Death Domain Receptors (GO:1902041)	2/32	0.01964449376838671	0.13189874387345363	0	0	9.941605839416058	39.07009534289442	DDX3X;BCL2L1
Protein Localization to Golgi Apparatus (GO:0034067)	2/32	0.01964449376838671	0.13189874387345363	0	0	9.941605839416058	39.07009534289442	GAK;CSNK1D
Negative Regulation of Response to External Stimulus (GO:0032102)	4/154	0.02056655993863323	0.13736297137960826	0	0	4.011851851851852	15.582388949834248	DDX39A;SHARPIN;AURKB;TNFRSF1A
Positive Regulation of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060)	3/88	0.021755272042663466	0.1445415718436646	0	0	5.287629757785467	20.240513497926614	ELOB;CSNK1D;NFE2L2
Regulation of Response to Biotic Stimulus (GO:0002831)	2/34	0.022025433421724	0.14482007778325262	0	0	9.319343065693431	35.558488665172604	IRF1;NFE2L2
Integrated Stress Response Signaling (GO:0140467)	2/34	0.022025433421724	0.14482007778325262	0	0	9.319343065693431	35.558488665172604	FOSL1;NFE2L2
Cellular Response to Hydrogen Peroxide (GO:0070301)	2/35	0.02325848066331819	0.15058679572321826	0	0	9.036496350364963	33.98703497617576	RELA;NFE2L2
Platelet Aggregation (GO:0070527)	2/35	0.02325848066331819	0.15058679572321826	0	0	9.036496350364963	33.98703497617576	FLNA;MYH9
Toll-Like Receptor Signaling Pathway (GO:0002224)	2/35	0.02325848066331819	0.15058679572321826	0	0	9.036496350364963	33.98703497617576	TNIP1;RELA
Cilium Assembly (GO:0060271)	5/241	0.023908984456434156	0.15401269682850227	0	0	3.1975714647103466	11.938136171551987	EHD1;DNMBP;RAB34;FLNA;CSNK1D
'De Novo' Post-Translational Protein Folding (GO:0051084)	2/36	0.024519337837133063	0.15557519857660929	0	0	8.770287677114641	32.52279792083061	GAK;HSPA8
Canonical NF-kappaB Signal Transduction (GO:0007249)	2/36	0.024519337837133063	0.15557519857660929	0	0	8.770287677114641	32.52279792083061	NFKBIA;RELA
Cellular Response to Vascular Endothelial Growth Factor Stimulus (GO:0035924)	2/36	0.024519337837133063	0.15557519857660929	0	0	8.770287677114641	32.52279792083061	RELA;VEGFA
Positive Regulation of Response to External Stimulus (GO:0032103)	4/163	0.024709792663811573	0.15600361637003426	0	0	3.783088749126485	13.999530444265043	NFKBIA;TNIP1;PLAU;TNFRSF1A
Positive Regulation of Phosphorylation (GO:0042327)	3/93	0.02511242760078161	0.15776074567025675	0	0	4.992647058823529	18.394871038380128	DAXX;FLOT1;VEGFA
Regulation of Receptor Internalization (GO:0002090)	2/37	0.025807579244660175	0.161329153012186	0	0	8.519290928050053	31.15578862206592	FLOT1;VEGFA
Positive Regulation of Programmed Cell Death (GO:0043068)	5/248	0.02662413775384965	0.16547505960638736	0	0	3.1043854800073705	11.256306299355805	DDX3X;TSC22D1;RPS6;RNPS1;BCL2L1
Regulation of Inflammatory Response (GO:0050727)	5/249	0.027027427136792494	0.16547505960638736	0	0	3.0915096647908	11.16314185914595	NFKBIA;SHARPIN;TNIP1;RELA;TNFRSF1A
Regulation of Sprouting Angiogenesis (GO:1903670)	2/38	0.027122783607666328	0.16547505960638736	0	0	8.282238442822385	29.87719109334057	ITGA5;VEGFA
Positive Regulation of Protein Binding (GO:0032092)	2/38	0.027122783607666328	0.16547505960638736	0	0	8.282238442822385	29.87719109334057	FLOT1;RAN
Maturation of SSU-rRNA (GO:0030490)	2/38	0.027122783607666328	0.16547505960638736	0	0	8.282238442822385	29.87719109334057	RPS14;WDR46
Organelle Assembly (GO:0070925)	6/339	0.02764960980103738	0.1678820805622796	0	0	2.726681568786832	9.783725192583757	EHD1;DNMBP;WDR45B;RAB34;CHMP1A;FLNA
Positive Regulation of Protein Modification Process (GO:0031401)	3/98	0.028732661071720875	0.17034388628063182	0	0	4.728715170278638	16.785618534937118	DAXX;FLOT1;VEGFA
rRNA Metabolic Process (GO:0016072)	3/98	0.028732661071720875	0.17034388628063182	0	0	4.728715170278638	16.785618534937118	RRP7A;RPS17;RPS6
Organelle Organization (GO:0006996)	7/437	0.02896153610598752	0.17034388628063182	0	0	2.470225510923185	8.749011787809406	GAK;SMPD4;VPS51;RAB34;CHMP1A;CSNK1D;AJUBA
Cytosolic Transport (GO:0016482)	3/99	0.029488183774838014	0.17034388628063182	0	0	4.679227941176471	16.488502668375524	GAK;VPS51;SNX5
Positive Regulation of Protein Catabolic Process (GO:0045732)	3/99	0.029488183774838014	0.17034388628063182	0	0	4.679227941176471	16.488502668375524	PSMC5;PSMC3;PLK2
Regulation of Cytokine-Mediated Signaling Pathway (GO:0001959)	2/40	0.029832417819405457	0.17034388628063182	0	0	7.845562812139839	27.55486898702013	SHARPIN;CDC37
Regulation of Mitotic Spindle Organization (GO:0060236)	2/40	0.029832417819405457	0.17034388628063182	0	0	7.845562812139839	27.55486898702013	CHMP1A;NUP62
Aortic Valve Development (GO:0003176)	2/40	0.029832417819405457	0.17034388628063182	0	0	7.845562812139839	27.55486898702013	SNAI2;TNFRSF1A
Branching Morphogenesis of an Epithelial Tube (GO:0048754)	2/40	0.029832417819405457	0.17034388628063182	0	0	7.845562812139839	27.55486898702013	VEGFA;EPHA2
Membrane Organization (GO:0061024)	4/173	0.029865473647312065	0.17034388628063182	0	0	3.557484111330265	12.49051239175744	HSPA8;CHMP1A;AURKB;CORO1C
mRNA Metabolic Process (GO:0016071)	3/101	0.031030600437109767	0.17034388628063182	0	0	4.58328331332533	15.916741272884277	ATXN2L;SRSF1;SRSF5
Regulation of Defense Response (GO:0031347)	3/103	0.03261473581821111	0.17034388628063182	0	0	4.491176470588235	15.373256969575165	IRF1;RELA;NFE2L2
Response to Hydrogen Peroxide (GO:0042542)	2/42	0.032644956797893455	0.17034388628063182	0	0	7.452554744525547	25.503125989694084	RELA;NFE2L2
Lysosome Localization (GO:0032418)	2/42	0.032644956797893455	0.17034388628063182	0	0	7.452554744525547	25.503125989694084	RAB34;MYH9
Regulation of NLRP3 Inflammasome Complex Assembly (GO:1900225)	2/42	0.032644956797893455	0.17034388628063182	0	0	7.452554744525547	25.503125989694084	HSPA8;DDX3X
L-ascorbic Acid Metabolic Process (GO:0019852)	1/5	0.03329021575854743	0.17034388628063182	0	0	37.05797101449275	126.08944050899954	SLC2A1
Regulation of Mast Cell Chemotaxis (GO:0060753)	1/5	0.03329021575854743	0.17034388628063182	0	0	37.05797101449275	126.08944050899954	VEGFA
Negative Regulation of Vitamin Metabolic Process (GO:0046137)	1/5	0.03329021575854743	0.17034388628063182	0	0	37.05797101449275	126.08944050899954	SNAI2
Regulation of Plasma Membrane Repair (GO:1905684)	1/5	0.03329021575854743	0.17034388628063182	0	0	37.05797101449275	126.08944050899954	MYH9
Nucleic Acid Biosynthetic Process (GO:0141187)	1/5	0.03329021575854743	0.17034388628063182	0	0	37.05797101449275	126.08944050899954	POLD2
Cellular Response to Cold (GO:0070417)	1/5	0.03329021575854743	0.17034388628063182	0	0	37.05797101449275	126.08944050899954	NFKBIA
Plasma Membrane Raft Assembly (GO:0044854)	1/5	0.03329021575854743	0.17034388628063182	0	0	37.05797101449275	126.08944050899954	FLOT1
Plasma Membrane Raft Organization (GO:0044857)	1/5	0.03329021575854743	0.17034388628063182	0	0	37.05797101449275	126.08944050899954	FLOT1
Regulation of Vitamin D Biosynthetic Process (GO:0060556)	1/5	0.03329021575854743	0.17034388628063182	0	0	37.05797101449275	126.08944050899954	SNAI2
Response to DNA Damage Checkpoint Signaling (GO:0072423)	1/5	0.03329021575854743	0.17034388628063182	0	0	37.05797101449275	126.08944050899954	MUS81
Cilium Disassembly (GO:0061523)	1/5	0.03329021575854743	0.17034388628063182	0	0	37.05797101449275	126.08944050899954	RRP7A
Response to Peptidoglycan (GO:0032494)	1/5	0.03329021575854743	0.17034388628063182	0	0	37.05797101449275	126.08944050899954	RELA
Positive Regulation of Cholesterol Storage (GO:0010886)	1/5	0.03329021575854743	0.17034388628063182	0	0	37.05797101449275	126.08944050899954	EHD1
tRNA Transport (GO:0051031)	1/5	0.03329021575854743	0.17034388628063182	0	0	37.05797101449275	126.08944050899954	TOMM20
Vascular Endothelial Growth Factor Receptor-2 Signaling Pathway (GO:0036324)	1/5	0.03329021575854743	0.17034388628063182	0	0	37.05797101449275	126.08944050899954	VEGFA
Venous Blood Vessel Morphogenesis (GO:0048845)	1/5	0.03329021575854743	0.17034388628063182	0	0	37.05797101449275	126.08944050899954	VEGFA
Prevention of Polyspermy (GO:0060468)	1/5	0.03329021575854743	0.17034388628063182	0	0	37.05797101449275	126.08944050899954	MYH9
mRNA 3'-Splice Site Recognition (GO:0000389)	1/5	0.03329021575854743	0.17034388628063182	0	0	37.05797101449275	126.08944050899954	SF1
mRNA 5'-Splice Site Recognition (GO:0000395)	1/5	0.03329021575854743	0.17034388628063182	0	0	37.05797101449275	126.08944050899954	SRSF1
Protein Targeting to Vacuole Involved in Autophagy (GO:0071211)	1/5	0.03329021575854743	0.17034388628063182	0	0	37.05797101449275	126.08944050899954	HSPA8
Membrane Raft Assembly (GO:0001765)	1/5	0.03329021575854743	0.17034388628063182	0	0	37.05797101449275	126.08944050899954	FLOT1
Regulation of Axon Extension Involved in Axon Guidance (GO:0048841)	1/5	0.03329021575854743	0.17034388628063182	0	0	37.05797101449275	126.08944050899954	VEGFA
Regulation of Blood Vessel Branching (GO:1905553)	1/5	0.03329021575854743	0.17034388628063182	0	0	37.05797101449275	126.08944050899954	VEGFA
Negative Regulation of Cellular Response to Hypoxia (GO:1900038)	1/5	0.03329021575854743	0.17034388628063182	0	0	37.05797101449275	126.08944050899954	ENO1
Positive Regulation of Macromolecule Biosynthetic Process (GO:0010557)	6/355	0.03353468084309582	0.17090566260999437	0	0	2.599607902277183	8.826124088735272	DDX3X;RPL23;F3;RELA;NFE2L2;VEGFA
Ubiquitin-Dependent Protein Catabolic Process (GO:0006511)	7/452	0.03385771747357881	0.17110120765694253	0	0	2.385171944160708	8.075210264019468	PSMC5;SHARPIN;PSMC3;ARRDC1;CHMP1A;UBE2J2;NFE2L2
Neural Crest Cell Development (GO:0014032)	2/43	0.03408880805380523	0.17110120765694253	0	0	7.27042905465551	24.5652250535438	SNAI2;CORO1C
Mitochondrial Transport (GO:0006839)	2/43	0.03408880805380523	0.17110120765694253	0	0	7.27042905465551	24.5652250535438	TOMM20;BCL2L1
Regulation of Cell Population Proliferation (GO:0042127)	10/767	0.035164862586245786	0.17110120765694253	0	0	2.017654347536686	6.754517432846751	FOSL1;RPS15A;TSC22D1;RPL23;IRF1;RPS6;NUP62;RELA;HBEGF;VEGFA
DNA-templated DNA Replication Maintenance of Fidelity (GO:0045005)	2/44	0.03555718486702969	0.17110120765694253	0	0	7.096976016684046	23.679862701887625	MUS81;RFWD3
Response to Unfolded Protein (GO:0006986)	2/44	0.03555718486702969	0.17110120765694253	0	0	7.096976016684046	23.679862701887625	HSPA8;DAXX
Positive Regulation of Translation (GO:0045727)	3/107	0.035907545102566385	0.17110120765694253	0	0	4.317590497737557	14.363793898710282	DDX3X;EIF6;EEF2
Endothelial Cell Migration (GO:0043542)	2/45	0.037049695712088375	0.17110120765694253	0	0	6.931590561874045	22.843023010324025	MYH9;VEGFA
Protein Localization to Cilium (GO:0061512)	2/45	0.037049695712088375	0.17110120765694253	0	0	6.931590561874045	22.843023010324025	EHD1;CSNK1D
Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001242)	2/46	0.038565953148050156	0.17110120765694253	0	0	6.773722627737226	22.051077979926898	DDX3X;BCL2L1
Positive Regulation of Chemotaxis (GO:0050921)	2/46	0.038565953148050156	0.17110120765694253	0	0	6.773722627737226	22.051077979926898	F3;VEGFA
Homotypic Cell-Cell Adhesion (GO:0034109)	2/46	0.038565953148050156	0.17110120765694253	0	0	6.773722627737226	22.051077979926898	FLNA;MYH9
Mononuclear Cell Differentiation (GO:1903131)	2/46	0.038565953148050156	0.17110120765694253	0	0	6.773722627737226	22.051077979926898	MYH9;VEGFA
Protein Ubiquitination (GO:0016567)	6/368	0.038874744892272925	0.17110120765694253	0	0	2.504631745108628	8.133567354465942	ARRDC1;RFWD3;ENC1;FAU;UBE2J2;NFE2L2
Regulation of Cellular Response to Stress (GO:0080135)	3/111	0.03936518312904992	0.17110120765694253	0	0	4.1568627450980395	13.446925263118644	RFWD3;AJUBA;NFE2L2
7-Methylguanosine Cap Hypermethylation (GO:0036261)	1/6	0.039815041812317556	0.17110120765694253	0	0	29.644927536231883	95.56073527692878	SNRPB
Negative Regulation of Lipoprotein Particle Clearance (GO:0010985)	1/6	0.039815041812317556	0.17110120765694253	0	0	29.644927536231883	95.56073527692878	KHSRP
Regulation of Hematopoietic Stem Cell Proliferation (GO:1902033)	1/6	0.039815041812317556	0.17110120765694253	0	0	29.644927536231883	95.56073527692878	TSC22D1
Negative Regulation of miRNA-mediated Gene Silencing (GO:0060965)	1/6	0.039815041812317556	0.17110120765694253	0	0	29.644927536231883	95.56073527692878	ELOB
PERK-mediated Unfolded Protein Response (GO:0036499)	1/6	0.039815041812317556	0.17110120765694253	0	0	29.644927536231883	95.56073527692878	NFE2L2
RNA Capping (GO:0036260)	1/6	0.039815041812317556	0.17110120765694253	0	0	29.644927536231883	95.56073527692878	SNRPB
Negative Regulation of Plasminogen Activation (GO:0010757)	1/6	0.039815041812317556	0.17110120765694253	0	0	29.644927536231883	95.56073527692878	PLAU
